protocol,table,attribute,definition,variable_type,field_type,format_text,unit,version
PANELS,species list,photo_filename,"The filename of the image associated with the sample with the file extension included (e.g., ""usa-mda_site1_t1_q1-unknown-seagrass.jpg"")",NA,text,NA,NA,V2.1
PANELS,species list,species_list_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,V2.1
oyster reef habitats,sample metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,reef_id,Unique numeric ID assigned to each reef at a location,id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,reef_area_sq_m,Reef area in square meters,measurement,numeric,NA,square meters,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,reef_area_method,"The method used to measure reef area: ""handheld gps"", ""drone"", ""transect tape""",categorical,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,sample metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data",note,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,reef_id,Unique numeric ID assigned to each reef at a location,id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,point,"The point number associated with the reef height measurement (e.g. 1, 2, 3, 4, etc.)",id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,reef_height,"The height of the reef at the associated point in either centimeters or meters. Specify the unit in the ""unit"" column",measurement,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,compass_direction,"The compass direction each point represents in the reef (N, S, E, W)",categorical,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,reef height data,unit,"The unit of reef height, either ""centimeters"" or ""meters""",categorical,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,reef_id,Unique numeric ID assigned to each reef at a location,id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,box_count,The number of points occurring over oysters classified as box (dead and gaping with both bivalved shells still attached at the umbo) per quadrat,measurement,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,cultch_count,The number of points occurring over oysters classified as cultch (single shell or shell fragments) per quadrat,measurement,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,live_count,The number of points occurring over live oysters per quadrat,measurement,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,sediment_count,The number of points occurring over sediment,measurement,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,other_type,"Specify other type(s) of cover present in the quadrat, such as shell hash and rock.",categorical,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,other_count,"The cover associated with the cover type described in ""other_type"".",measurement,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,primary substrate composition,primary_substrate_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,reef_id,Unique numeric ID assigned to each reef at a location,id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,canopy_taxa_count,"The number of points occurring over species identified in ""scientific_name"" column",measurement,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,composition - canopy taxa,canopy_taxa_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,reef_id,Unique numeric ID assigned to each reef at a location,id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,oyster_type,"indicate whether oyster is ""live"" or ""box""",categorical,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,height_mm,The height of the oyster from umbo to distal edge of the shell,measurement,numeric,NA,millimeters,10.25573/serc.14714328.v1
oyster reef habitats,excavation length,sample_height_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,reef_id,Unique numeric ID assigned to each reef at a location,id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,10.25573/serc.14714328.v1
oyster reef habitats,excavation count,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,10.25573/serc.14714328.v1
